id	sp_tag	sp_sp	sp_other	sp_csposition	tm_expaa	tm_first60	tm_predhel	tm_topology	tm_spcleaved	sl_location	sl_membrane	sl_nucleus	sl_cytoplasm	sl_extracellular	sl_mitochondrion	sl_cell_membrane	sl_ER	sl_plastid	sl_golgi	sl_lyso_vac	sl_peroxysome	seq_len	mol_wt	instab_idx	mean_vihinen_flex	mean_kd_hydro	mean_rose_hydro	gravy	isoelec_point	charge_at_pH	molar_ext_coef	tiny	small	aliphatic	aromatic	non_polar	polar	charged	basic	acidic	helix	turn	sheet	spp
Ment3s00119g0179881	SP(Sec/SPI)	0.996963	0.003037	CS pos: 24-25. TEG-FG. Pr: 0.9050	0.00	0.00	0	o	1	Extracellular	0.0004	0.0008	0.0164	0.9824	0.0	0.0003	0.0	0.0	0.0	0.0001	0.0	138	14797.65729999998	68.14789855072465	0.993844868955334	0.1938775510204081	0.7410526315789474	0.2398550724637679	9.260190391540526	7.994836215962209	3605	0.3188405797101449	0.6666666666666666	0.3043478260869565	0.0652173913043478	0.6666666666666666	0.3333333333333333	0.1739130434782608	0.1304347826086956	0.0434782608695652	0.3115942028985507	0.3188405797101449	0.217391304347826	ment
Ment3s00129g0188641	SP(Sec/SPI)	0.996834	0.003166	CS pos: 20-21. TFA-IP. Pr: 0.9577	1.51	0.05	0	o	1	Extracellular	0.0002	0.0	0.0001	0.9838	0.0	0.0001	0.005	0.0	0.0	0.011	0.0	150	17328.288499999995	31.573999999999984	0.9955075987841946	-0.3347783251231527	0.7281674876847292	-0.3273333333333332	7.730978202819824	0.2280043292745777	33475	0.2866666666666667	0.54	0.2533333333333333	0.2	0.54	0.46	0.1933333333333333	0.1133333333333333	0.08	0.36	0.2533333333333333	0.1866666666666666	ment
Ment3s00132g0191571	SP(Sec/SPI)	0.999122	0.000878	CS pos: 17-18. STS-QQ. Pr: 0.4179	0.00	0.00	0	o	1	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	458	48899.41089999992	66.20393013100451	1.0126291229186553	-0.7555660674865973	0.70121412803532	-0.7484716157205236	8.033421516418457	1.857195652804549	56810	0.3471615720524017	0.5545851528384279	0.185589519650655	0.0895196506550218	0.5545851528384279	0.4454148471615721	0.1921397379912663	0.1091703056768559	0.0829694323144104	0.185589519650655	0.3864628820960698	0.1746724890829694	ment
Ment3s00137g0195191	SP(Sec/SPI)	0.974786	0.025214	CS pos: 22-23. CKA-DF. Pr: 0.9253	0.00	0.00	0	o	1	Extracellular	0.0	0.0	0.0001	0.9978	0.0	0.0	0.0006	0.0	0.0	0.0015	0.0	271	29810.84960000001	15.854243542435414	1.0070544347509995	-0.6879162191192265	0.7133136412459721	-0.6878228782287827	7.477021598815918	-0.0470971794430354	25160	0.3099630996309963	0.4833948339483395	0.1881918819188192	0.1217712177121771	0.4833948339483395	0.5166051660516605	0.2583025830258302	0.1439114391143911	0.1143911439114391	0.2472324723247232	0.3210332103321033	0.1217712177121771	ment
Ment3s00139g0196521	OTHER	0.008768	0.991232		0.01	0.00	0	o	0	Extracellular	0.0148	0.0587	0.1096	0.8051	0.0209	0.0041	0.0001	0.0005	0.0002	0.0009	0.0	152	17203.2914	24.450723684210512	0.9976435231435232	-0.5617103984450923	0.7224878522837707	-0.5565789473684212	7.983522987365723	0.9235728796022222	52995	0.3289473684210526	0.5921052631578947	0.2236842105263157	0.1578947368421052	0.5921052631578947	0.4078947368421052	0.2236842105263157	0.125	0.0986842105263157	0.2763157894736842	0.25	0.2105263157894736	ment
Ment3s00139g0196681	SP(Sec/SPI)	0.980435	0.019565	CS pos: 16-17. AMA-ID. Pr: 0.8732	0.00	0.00	0	o	1	Extracellular	0.0001	0.0002	0.0096	0.9877	0.0009	0.0001	0.0008	0.0	0.0	0.0006	0.0	294	32621.84550000005	25.54153061224488	0.9988428989139516	-0.3576371725160652	0.7211171527434502	-0.3717687074829934	8.546074104309085	4.786085904806637	66195	0.3571428571428571	0.5374149659863945	0.2482993197278911	0.1122448979591836	0.5374149659863945	0.4625850340136054	0.2006802721088435	0.1156462585034013	0.0850340136054421	0.272108843537415	0.2448979591836734	0.2006802721088435	ment
Ment3s00148g0203751	SP(Sec/SPI)	0.996133	0.003867	CS pos: 21-22. INS-KP. Pr: 0.9162	0.00	0.00	0	o	1	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0002	0.0	0.0	0.0001	0.0	92	10473.917399999997	45.09565217391303	1.0014416236374069	-0.2041050903119868	0.7265024630541871	-0.1880434782608697	9.80385227203369	2.257897089397924	8480	0.2717391304347826	0.5434782608695652	0.25	0.1304347826086956	0.5434782608695652	0.4565217391304348	0.2391304347826087	0.1413043478260869	0.0978260869565217	0.3260869565217391	0.3152173913043478	0.2282608695652174	ment
Ment3s00164g0215601	SP(Sec/SPI)	0.990604	0.009396	CS pos: 19-20. IYA-DD. Pr: 0.9448	0.00	0.00	0	o	1	Extracellular	0.0011	0.0001	0.0001	0.9023	0.0001	0.002	0.0894	0.0	0.0001	0.006	0.0	262	29977.333100000025	41.04656488549618	1.0367847731978166	-1.645692051139522	0.6598943857698721	-1.6393129770992338	9.198687553405762	8.233519793624566	1490	0.2938931297709923	0.2786259541984733	0.1946564885496183	0.0267175572519083	0.2786259541984733	0.7213740458015268	0.5343511450381679	0.2938931297709923	0.2404580152671755	0.1106870229007633	0.1106870229007633	0.3129770992366412	ment
Ment3s00164g0215721	SP(Sec/SPI)	0.99105	0.00895	CS pos: 19-20. IYA-DD. Pr: 0.9376	0.00	0.00	0	o	1	Extracellular	0.0005	0.0001	0.0001	0.8955	0.0001	0.0013	0.0984	0.0	0.0001	0.0045	0.0	277	31833.402400000046	40.62707581227437	1.0391811478322672	-1.6567752100840334	0.658686974789916	-1.6505415162454844	8.68107089996338	3.2263397551156743	1490	0.2743682310469314	0.2743682310469313	0.187725631768953	0.0252707581227436	0.2743682310469313	0.7256317689530687	0.552346570397112	0.2924187725631769	0.259927797833935	0.1191335740072202	0.1155234657039711	0.3140794223826714	ment
Ment3s00187g0230741	SP(Sec/SPI)	0.993407	0.006593	CS pos: 20-21. TFS-IP. Pr: 0.8120	1.51	0.05	0	o	1	Extracellular	0.0001	0.0	0.0001	0.985	0.0	0.0001	0.0047	0.0	0.0	0.0101	0.0	150	17337.297	30.289999999999985	0.9960847686592368	-0.3644334975369458	0.7272019704433498	-0.356	7.730978202819824	0.2280043292745777	33475	0.28	0.5333333333333333	0.2533333333333333	0.1933333333333333	0.5333333333333333	0.4666666666666667	0.1933333333333333	0.1133333333333333	0.08	0.36	0.26	0.1866666666666666	ment
Ment3s00195g0236511	SP(Sec/SPI)	0.99392	0.00608	CS pos: 21-22. TNS-TL. Pr: 0.4274	0.98	0.00	0	o	1	Endoplasmic_reticulum	0.4586	0.0005	0.0012	0.1345	0.003	0.0925	0.6816	0.0002	0.0053	0.081	0.0002	458	53226.500100000005	49.47253275109176	1.0021892300349986	-0.4832544938505203	0.7204635761589404	-0.460262008733624	6.308241462707521	-2.987239365536361	115320	0.2379912663755458	0.5240174672489083	0.2489082969432314	0.1266375545851528	0.5240174672489083	0.4759825327510917	0.259825327510917	0.1331877729257642	0.1266375545851528	0.3231441048034935	0.2248908296943231	0.2576419213973799	ment
Ment3s00239g0262781	OTHER	0.001763	0.998237		1.79	0.00	0	o	0	Cytoplasm	0.0644	0.0462	0.6245	0.006	0.0715	0.0039	0.0178	0.0245	0.0015	0.0255	0.1786	203	23527.01700000001	37.7528078817734	1.0019208394698085	-0.2775613275613275	0.7226984126984126	-0.2798029556650246	7.703809165954591	0.1836362449814714	23380	0.2019704433497537	0.5862068965517242	0.2660098522167488	0.1625615763546798	0.5862068965517242	0.4137931034482759	0.2906403940886699	0.1527093596059113	0.1379310344827586	0.3596059113300492	0.1970443349753694	0.2807881773399014	ment
Ment3s00239g0262791	OTHER	0.000639	0.999361		3.99	3.99	0	o	0	Cytoplasm	0.3019	0.2512	0.3543	0.0084	0.303	0.0032	0.0147	0.0024	0.004	0.0046	0.0542	87	10311.96889999999	46.06793103448275	0.9992445054945056	-0.201567944250871	0.725644599303136	-0.2586206896551724	7.813390922546387	0.2033096668792815	7450	0.1839080459770115	0.5517241379310345	0.2413793103448275	0.160919540229885	0.5517241379310345	0.4482758620689655	0.2988505747126436	0.160919540229885	0.1379310344827586	0.3563218390804598	0.2068965517241379	0.2988505747126436	ment
Ment3s00239g0262851	SP(Sec/SPI)	0.95023	0.04977	CS pos: 24-25. TEA-KH. Pr: 0.9080	0.00	0.00	0	o	1	Endoplasmic_reticulum	0.0437	0.001	0.0003	0.3987	0.0013	0.0006	0.5483	0.0	0.0284	0.0215	0.0	327	37746.16580000008	46.77709480122322	1.0313839472896078	-1.3089174800354924	0.6803416149068323	-1.315902140672781	4.965192985534667	-26.663918293750875	10095	0.2110091743119266	0.3394495412844037	0.1804281345565749	0.091743119266055	0.3394495412844037	0.6605504587155964	0.4617737003058104	0.2048929663608562	0.2568807339449541	0.1957186544342507	0.2201834862385321	0.3241590214067278	ment
Ment3s00241g0263771	OTHER	0.000414	0.999586		0.00	0.00	0	o	0	Nucleus	0.0156	0.9875	0.0123	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	287	31510.23629999997	50.51289198606272	1.0339194073312776	-1.417933130699088	0.665597771023303	-1.4264808362369297	8.84875316619873	4.2562703728227405	8940	0.2543554006968641	0.4181184668989547	0.1881533101045296	0.0452961672473867	0.4181184668989547	0.5818815331010454	0.4006968641114982	0.2195121951219512	0.181184668989547	0.1045296167247386	0.2439024390243903	0.2682926829268293	ment
Ment3s00253g0271321	SP(Sec/SPI)	0.991441	0.008559	CS pos: 20-21. ANG-AS. Pr: 0.7240	0.00	0.00	0	o	1	Extracellular	0.0238	0.0005	0.0027	0.6765	0.0085	0.0007	0.281	0.0002	0.0052	0.0247	0.0	190	21308.1968	34.44215789473684	1.0170000657721654	-0.5635521235521236	0.6976988416988417	-0.5489473684210532	6.052920722961425	-1.8047085657506368	5960	0.2421052631578947	0.4736842105263157	0.3263157894736842	0.0684210526315789	0.4736842105263157	0.5263157894736843	0.3473684210526315	0.1736842105263157	0.1736842105263157	0.2736842105263158	0.1842105263157894	0.3526315789473684	ment
Ment3s00262g0275941	OTHER	0.002375	0.997625		0.00	0.00	0	o	0	Cytoplasm	0.2235	0.1368	0.3402	0.222	0.0756	0.1619	0.0043	0.0082	0.016	0.0272	0.0077	380	40279.75860000002	28.845052631578938	1.0074375561545377	-0.4916952380952381	0.7122704761904762	-0.4902631578947373	6.595051002502442	-1.8752431732931427	57215	0.3894736842105263	0.4973684210526316	0.2447368421052631	0.1026315789473684	0.4973684210526316	0.5026315789473684	0.1710526315789473	0.0921052631578947	0.0789473684210526	0.2447368421052631	0.3578947368421052	0.1868421052631579	ment
Ment3s00278g0283491	SP(Sec/SPI)	0.953417	0.046583	CS pos: 24-25. ILA-SN. Pr: 0.8300	18.50	18.50	1	i30-52o	1	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	78	8027.420499999997	43.17948717948715	0.9902625948930296	0.686692759295499	0.7449315068493151	0.6025641025641025	11.395060920715334	6.226013818433433	6990	0.3974358974358974	0.6923076923076922	0.4487179487179487	0.0641025641025641	0.6923076923076922	0.3076923076923077	0.1666666666666666	0.1282051282051282	0.0384615384615384	0.3461538461538462	0.2692307692307692	0.3205128205128205	ment
Ment3s00333g0309711	SP(Sec/SPI)	0.928922	0.071078	CS pos: 24-25. TEA-KH. Pr: 0.8863	0.00	0.00	0	o	1	Endoplasmic_reticulum	0.0446	0.0004	0.0001	0.4395	0.001	0.0008	0.5105	0.0	0.026	0.0216	0.0	331	38175.46680000009	48.2631419939577	1.032265010351967	-1.375372480280456	0.6793558282208589	-1.3812688821752246	4.945867729187011	-30.57065603680385	8605	0.2145015105740181	0.3262839879154078	0.1691842900302115	0.093655589123867	0.3262839879154078	0.6737160120845921	0.4712990936555891	0.2084592145015106	0.2628398791540785	0.1782477341389728	0.2205438066465256	0.3262839879154078	ment
Ment3s00343g0314041	OTHER	0.424805	0.575195		11.28	11.28	0	o	0	Golgi_apparatus	0.5923	0.0199	0.0036	0.1499	0.0707	0.0348	0.2134	0.0009	0.4372	0.0665	0.0031	710	82293.51390000018	51.72171830985932	1.0084983357108892	-0.9884093211752786	0.7068490374873353	-0.9699999999999992	6.04763469696045	-20.897294224688736	92850	0.2070422535211267	0.4633802816901408	0.2028169014084507	0.1605633802816901	0.4633802816901408	0.5366197183098591	0.3112676056338028	0.1704225352112676	0.1408450704225352	0.2535211267605634	0.2732394366197183	0.2056338028169014	ment
Ment3s00355g0318931	SP(Sec/SPI)	0.955568	0.044432	CS pos: 22-23. VKS-DT. Pr: 0.8208	0.00	0.00	0	i	1	Extracellular	0.0049	0.0001	0.0001	0.9556	0.0004	0.0002	0.0396	0.0	0.0	0.004	0.0	104	12212.877899999992	21.77211538461538	1.0005308270676692	-0.2982683982683983	0.7225541125541125	-0.2682692307692306	5.285367012023924	-2.7974146620588183	11460	0.173076923076923	0.4711538461538461	0.3076923076923077	0.1153846153846153	0.4711538461538461	0.5288461538461539	0.2980769230769231	0.1442307692307692	0.1538461538461538	0.375	0.1634615384615384	0.2211538461538461	ment
Ment3s00360g0320861	SP(Sec/SPI)	0.999629	0.000371	CS pos: 21-22. AYA-EI. Pr: 0.9122	13.03	13.03	0	o	1	Extracellular	0.0	0.0	0.0001	0.9984	0.0001	0.0	0.0001	0.0	0.0	0.0013	0.0	74	8253.642599999996	35.20283783783783	0.98665	0.3848861283643892	0.7566252587991719	0.283783783783784	8.183697319030763	1.0035588056288829	4845	0.3783783783783784	0.6756756756756758	0.2297297297297297	0.1756756756756756	0.6756756756756758	0.3243243243243243	0.2162162162162162	0.1216216216216216	0.0945945945945946	0.3108108108108108	0.2027027027027027	0.2702702702702703	ment
Ment3s00381g0328801	SP(Sec/SPI)	0.739546	0.260454	CS pos: 22-23. SFG-FG. Pr: 0.3070	0.02	0.00	0	o	1	Extracellular	0.0669	0.0113	0.0168	0.5987	0.0391	0.0052	0.2137	0.0004	0.0384	0.0762	0.0002	192	21782.183199999985	57.82135416666666	1.0012635310954985	-0.4297173414820474	0.7203284950343775	-0.4588541666666668	5.691424751281737	-2.8099114718573865	15595	0.2552083333333333	0.484375	0.2447916666666666	0.109375	0.484375	0.5156249999999999	0.1875	0.09375	0.09375	0.3020833333333333	0.2864583333333333	0.1822916666666666	ment
Ment3s00411g0339471	SP(Sec/SPI)	0.977602	0.022398	CS pos: 21-22. SNS-TI. Pr: 0.5539	0.00	0.00	0	i	1	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64	7203.262500000005	57.2390625	1.0046924242424244	-0.2121065375302664	0.719225181598063	-0.228125	9.300805473327635	2.198694601246697	125	0.25	0.453125	0.265625	0.0625	0.453125	0.546875	0.1875	0.125	0.0625	0.296875	0.3125	0.1875	ment
Ment3s00446g0350971	SP(Sec/SPI)	0.996138	0.003862	CS pos: 22-23. LHA-GP. Pr: 0.8399	0.00	0.00	0	o	1	Extracellular	0.0025	0.0004	0.0002	0.8995	0.0005	0.0004	0.0974	0.0	0.0003	0.0014	0.0	529	56792.33360000012	26.336294896030225	1.0234927426739928	-0.8853326063249727	0.6872628135223554	-0.8737240075614352	8.9898099899292	8.386447967492046	7115	0.2741020793950851	0.4404536862003781	0.277882797731569	0.0434782608695652	0.4404536862003781	0.5595463137996219	0.330812854442344	0.1871455576559546	0.1436672967863894	0.2003780718336484	0.2892249527410208	0.2722117202268431	ment
Ment3s00450g0352081	SP(Sec/SPI)	0.999581	0.000419	CS pos: 18-19. IWA-EC. Pr: 0.5793	0.00	0.00	0	o	1	Extracellular	0.0001	0.0002	0.0004	0.9982	0.0001	0.0002	0.0006	0.0	0.0	0.0003	0.0	211	23964.890900000024	41.363507109004736	1.0078714049976427	-0.6217059639389736	0.7090152565880721	-0.5933649289099531	5.613043785095214	-4.153512149246801	28140	0.3696682464454976	0.4312796208530806	0.1943127962085307	0.1090047393364928	0.4312796208530806	0.5687203791469194	0.2701421800947867	0.1327014218009478	0.1374407582938388	0.2369668246445497	0.1895734597156398	0.2274881516587677	ment
Ment3s00452g0352641	SP(Sec/SPI)	0.991775	0.008225	CS pos: 21-22. AFG-SP. Pr: 0.7779	0.00	0.00	0	o	1	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77	9050.4165	47.68701298701296	0.9959184173669468	-0.2976190476190476	0.7307936507936508	-0.3012987012987009	10.141988945007324	3.227219864587654	27500	0.1948051948051948	0.5454545454545454	0.2727272727272727	0.1168831168831168	0.5454545454545454	0.4545454545454545	0.2597402597402597	0.1558441558441558	0.1038961038961039	0.3766233766233766	0.2467532467532467	0.1948051948051948	ment
Ment3s00452g0352651	SP(Sec/SPI)	0.991351	0.008649	CS pos: 21-22. AFG-SP. Pr: 0.7839	0.00	0.00	0	o	1	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77	9064.4431	47.68701298701296	0.9958595938375352	-0.293452380952381	0.7310714285714286	-0.2974025974025971	10.141988945007324	3.227219864587654	27500	0.1948051948051948	0.5454545454545454	0.2727272727272727	0.1168831168831168	0.5454545454545454	0.4545454545454545	0.2597402597402597	0.1558441558441558	0.1038961038961039	0.3766233766233766	0.2467532467532467	0.1948051948051948	ment
Ment3s00479g0360881	SP(Sec/SPI)	0.994941	0.005059	CS pos: 20-21. ANG-AS. Pr: 0.7597	0.00	0.00	0	o	1	Extracellular	0.0083	0.0001	0.0005	0.8377	0.0012	0.0002	0.1399	0.0	0.0002	0.0201	0.0	190	21307.2087	33.672684210526306	1.0164050907655882	-0.5203861003861004	0.6990347490347489	-0.4968421052631585	5.706941795349121	-2.8015562565673733	5960	0.2421052631578947	0.4789473684210526	0.3368421052631579	0.0684210526315789	0.4789473684210526	0.5210526315789474	0.3421052631578947	0.1684210526315789	0.1736842105263157	0.2789473684210526	0.1789473684210526	0.3631578947368421	ment
Ment3s00490g0364421	SP(Sec/SPI)	0.982595	0.017405	CS pos: 16-17. AMA-LD. Pr: 0.8748	0.00	0.00	0	o	1	Extracellular	0.0038	0.0007	0.0218	0.9416	0.0001	0.0266	0.0064	0.0	0.0003	0.0024	0.0	294	32597.51790000006	27.434387755102023	1.0005832497911449	-0.4444883835887296	0.7177261492832427	-0.4571428571428574	8.15861911773682	1.8762578714180087	66070	0.3639455782312925	0.520408163265306	0.2346938775510204	0.119047619047619	0.520408163265306	0.4795918367346938	0.2074829931972789	0.1156462585034013	0.0918367346938775	0.2619047619047619	0.2448979591836734	0.1972789115646258	ment
Ment3s00542g0377831	SP(Sec/SPI)	0.995407	0.004593	CS pos: 21-22. SLA-KN. Pr: 0.9188	0.00	0.00	0	i	1	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74	8547.9499	47.560810810810814	1.0065042124542125	-0.7954451345755693	0.709544513457557	-0.8297297297297298	10.36279315948486	8.415098095296136	0	0.1756756756756756	0.5	0.1891891891891892	0.1891891891891892	0.5	0.5	0.3378378378378378	0.2837837837837837	0.054054054054054	0.2297297297297297	0.3108108108108108	0.1756756756756756	ment
Ment3s00542g0377901	SP(Sec/SPI)	0.996602	0.003398	CS pos: 21-22. SLA-KN. Pr: 0.9200	0.00	0.00	0	i	1	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74	8537.7814	51.233783783783785	1.0108556776556776	-1.0289855072463767	0.7004347826086957	-1.0810810810810811	9.863614463806153	6.355839799076659	125	0.1756756756756756	0.4594594594594594	0.1621621621621621	0.1621621621621621	0.4594594594594594	0.5405405405405406	0.3513513513513514	0.2702702702702703	0.081081081081081	0.2027027027027027	0.3108108108108108	0.1351351351351351	ment
Ment3s00549g0379561	SP(Sec/SPI)	0.984264	0.015736	CS pos: 20-21. TEG-MN. Pr: 0.8925	0.05	0.05	0	o	1	Extracellular	0.0009	0.0003	0.0072	0.9149	0.0043	0.0004	0.0486	0.0014	0.0001	0.0227	0.0	180	19529.382700000016	40.65777777777775	1.006633597883598	-0.2226122448979591	0.7171918367346939	-0.2150000000000001	8.749342918395996	3.082081481317076	6210	0.2888888888888888	0.5222222222222223	0.2777777777777777	0.0666666666666666	0.5222222222222223	0.4777777777777777	0.2111111111111111	0.1222222222222222	0.0888888888888888	0.2777777777777778	0.2833333333333333	0.1944444444444444	ment
Ment3s00549g0379581	SP(Sec/SPI)	0.974873	0.025127	CS pos: 20-21. SEG-MN. Pr: 0.8035	0.12	0.12	0	i	1	Extracellular	0.0043	0.0004	0.0041	0.8215	0.0038	0.0011	0.0765	0.0032	0.0003	0.0891	0.0	161	17551.988500000007	33.73291925465837	1.0061157581453637	-0.2428571428571428	0.7184615384615384	-0.1913043478260869	8.309346199035648	1.1244220689879825	6210	0.2919254658385093	0.5093167701863354	0.2732919254658385	0.0745341614906832	0.5093167701863354	0.4906832298136646	0.2111801242236024	0.1180124223602484	0.093167701863354	0.2919254658385093	0.2857142857142857	0.1801242236024844	ment
Ment3s00549g0379591	SP(Sec/SPI)	0.989329	0.010671	CS pos: 20-21. TEG-MN. Pr: 0.9029	0.11	0.11	0	i	1	Extracellular	0.0002	0.0001	0.0007	0.954	0.0005	0.0	0.0419	0.0001	0.0	0.0026	0.0	145	15629.798899999998	36.53310344827585	1.008030199579832	-0.2303061224489795	0.7155000000000001	-0.1551724137931034	8.422810554504398	1.1341857444516243	4595	0.3103448275862069	0.5241379310344828	0.2827586206896552	0.0689655172413793	0.5241379310344828	0.4758620689655172	0.1862068965517241	0.1034482758620689	0.0827586206896551	0.2827586206896552	0.3034482758620689	0.2137931034482758	ment
Ment3s00549g0379601	SP(Sec/SPI)	0.990421	0.009579	CS pos: 20-21. TEG-MN. Pr: 0.9041	0.09	0.09	0	o	1	Extracellular	0.0005	0.0001	0.003	0.923	0.0024	0.0002	0.0506	0.0005	0.0	0.0201	0.0	180	19575.49570000001	37.43166666666664	1.0060650932887776	-0.1945306122448979	0.7181795918367346	-0.1950000000000001	8.90522747039795	4.078929172133815	6210	0.2833333333333333	0.5277777777777778	0.2777777777777778	0.0722222222222222	0.5277777777777778	0.4722222222222222	0.2166666666666666	0.1277777777777777	0.0888888888888888	0.2833333333333333	0.2777777777777778	0.1888888888888888	ment
Ment3s00549g0379611	SP(Sec/SPI)	0.962035	0.037965	CS pos: 20-21. SEG-MN. Pr: 0.8100	0.12	0.11	0	o	1	Extracellular	0.002	0.0004	0.0042	0.9071	0.0072	0.0006	0.0354	0.0057	0.0001	0.0394	0.0001	181	19683.507900000008	37.04364640883976	1.0069417220376522	-0.2814935064935064	0.7156331168831169	-0.2795580110497237	9.112042045593263	5.10919629284755	7700	0.3038674033149171	0.5027624309392266	0.2651933701657458	0.0662983425414364	0.5027624309392266	0.4972375690607735	0.2099447513812154	0.1270718232044199	0.0828729281767955	0.2707182320441988	0.287292817679558	0.1933701657458563	ment
Ment3s00549g0379621	SP(Sec/SPI)	0.959794	0.040206	CS pos: 20-21. SEG-MN. Pr: 0.8070	0.09	0.09	0	o	1	Extracellular	0.0044	0.0012	0.0118	0.814	0.0104	0.001	0.0789	0.0234	0.0003	0.0589	0.0001	180	19548.42580000001	36.57722222222221	1.0072516708437762	-0.2055510204081632	0.7170857142857143	-0.2	8.73960819244385	3.079819629451027	6210	0.2888888888888888	0.5166666666666667	0.2777777777777778	0.0666666666666666	0.5166666666666667	0.4833333333333334	0.2222222222222222	0.1277777777777777	0.0944444444444444	0.2833333333333333	0.2833333333333333	0.1944444444444444	ment
Ment3s00551g0380101	SP(Sec/SPI)	0.994473	0.005527	CS pos: 21-22. SLG-KN. Pr: 0.9037	0.00	0.00	0	i	1	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	8231.5089	47.91111111111111	1.0064852607709749	-0.820682302771855	0.709275053304904	-0.8597222222222224	9.938655662536618	6.389614595477246	125	0.1944444444444444	0.4999999999999999	0.1805555555555555	0.1805555555555555	0.4999999999999999	0.5	0.3472222222222222	0.2777777777777778	0.0694444444444444	0.2222222222222222	0.3194444444444444	0.1527777777777778	ment
Ment3s00582g0387881	SP(Sec/SPI)	0.816985	0.183015	CS pos: 24-25. IKS-DL. Pr: 0.3883	0.00	0.00	0	o	1	Extracellular	0.0595	0.0006	0.0023	0.4018	0.0015	0.0296	0.2012	0.0002	0.0138	0.3487	0.0002	286	31679.83810000001	32.758426573426576	0.999056859205776	-0.2237925775292323	0.7258922216573462	-0.2174825174825174	9.150916481018069	9.028905521058263	34420	0.3181818181818182	0.527972027972028	0.2587412587412587	0.1223776223776223	0.527972027972028	0.472027972027972	0.2202797202797203	0.1363636363636363	0.0839160839160839	0.3111888111888112	0.2657342657342657	0.1608391608391608	ment
Ment3s00659g0404751	SP(Sec/SPI)	0.827964	0.172036	CS pos: 22-23. SFG-FG. Pr: 0.3927	0.01	0.00	0	o	1	Extracellular	0.0819	0.0075	0.0101	0.5772	0.051	0.0051	0.2362	0.0002	0.0476	0.0649	0.0001	192	21881.315799999986	55.9140625	1.000641100702576	-0.4444614209320092	0.7200993124522536	-0.4744791666666666	5.679545402526856	-2.810447241633259	15595	0.2447916666666666	0.4895833333333333	0.2447916666666666	0.1145833333333333	0.4895833333333333	0.5104166666666666	0.1875	0.09375	0.09375	0.3020833333333333	0.2708333333333333	0.1822916666666666	ment
Ment3s00750g0421841	OTHER	0.001746	0.998254		1.79	0.00	0	o	0	Cytoplasm	0.0709	0.0586	0.6955	0.018	0.0649	0.0077	0.0328	0.0133	0.0086	0.0673	0.0333	212	24850.535600000014	38.61334905660379	1.0002909336148254	-0.2514837819185645	0.7267632850241545	-0.2438679245283019	6.209000587463378	-1.842501616643382	34505	0.1981132075471698	0.5943396226415095	0.2547169811320754	0.1792452830188679	0.5943396226415095	0.4056603773584906	0.2783018867924528	0.1415094339622641	0.1367924528301886	0.3632075471698113	0.1886792452830188	0.2783018867924528	ment
Ment3s00750g0421921	SP(Sec/SPI)	0.773046	0.226954	CS pos: 19-20. VLA-VN. Pr: 0.5810	0.05	0.00	0	o	1	Extracellular	0.0205	0.001	0.0128	0.818	0.0036	0.0029	0.0911	0.0004	0.0007	0.0692	0.0003	331	36879.964100000034	29.60220543806646	0.996392709257616	-0.0985539000876424	0.728794916739702	-0.0655589123867071	8.458590507507324	2.9494721444460907	61350	0.2900302114803625	0.5770392749244714	0.2990936555891239	0.1268882175226586	0.5770392749244714	0.4229607250755287	0.1661631419939577	0.093655589123867	0.0725075528700906	0.3353474320241691	0.2628398791540786	0.2265861027190332	ment
Ment3s00799g0430841	OTHER	0.092532	0.907468		20.42	20.42	1	i5-27o	0	Endoplasmic_reticulum	0.982	0.0024	0.0059	0.0001	0.101	0.0511	0.4827	0.0556	0.2937	0.0073	0.0003	532	61172.31730000017	44.222932330827085	1.017071952107803	-0.8614529682840879	0.6968744917321767	-0.8558270676691708	5.528126335144043	-13.7697761965007	16180	0.2105263157894736	0.3872180451127819	0.2763157894736842	0.0620300751879699	0.3872180451127819	0.612781954887218	0.3646616541353383	0.1785714285714285	0.1860902255639097	0.2537593984962406	0.1654135338345864	0.3139097744360902	ment
